split,metric,mean,std,median,min,max,n_seeds,values
train,class_set_size_1_count,1174.6666666666667,187.33481612699046,1099.0,1037.0,1388.0,3,"1388.0000,1099.0000,1037.0000"
train,class_set_size_2_count,1613.3333333333333,101.25380651280886,1635.0,1503.0,1702.0,3,"1503.0000,1702.0000,1635.0000"
train,class_set_size_3_count,3526.3333333333335,159.93852985860954,3436.0,3432.0,3711.0,3,"3432.0000,3436.0000,3711.0000"
train,flag_anchor_unreliable_count,289.0,0.0,289.0,289.0,289.0,3,"289.0000,289.0000,289.0000"
train,flag_anchor_unreliable_rate,0.0450717404865876,0.0,0.0450717404865876,0.0450717404865876,0.0450717404865876,3,"0.0451,0.0451,0.0451"
train,flag_confident_C2_count,1181.0,189.77881862842332,1105.0,1041.0,1397.0,3,"1397.0000,1105.0000,1041.0000"
train,flag_confident_C2_rate,0.1841859014348097,0.02959744520093942,0.1723331253898939,0.1623518402994385,0.2178727386150967,3,"0.2179,0.1723,0.1624"
train,flag_low_confidence_no_class_set_count,73.33333333333333,71.6751932912171,62.0,8.0,150.0,3,"62.0000,150.0000,8.0000"
train,flag_low_confidence_no_class_set_rate,0.011436889166146767,0.011178289658642714,0.0096693699313786,0.0012476606363069,0.0233936369307548,3,"0.0097,0.0234,0.0012"
train,flag_pair_ambiguity_c3_c4_count,1028.3333333333333,54.90294466905517,1036.0,970.0,1079.0,3,"970.0000,1036.0000,1079.0000"
train,flag_pair_ambiguity_c3_c4_rate,0.1603763776252859,0.008562530360114637,0.1615720524017467,0.1512788521522146,0.1682782283218964,3,"0.1513,0.1616,0.1683"
train,flag_pair_plus_c2_absorption_count,1034.6666666666667,128.41469282497752,1017.0,916.0,1171.0,3,"916.0000,1017.0000,1171.0000"
train,flag_pair_plus_c2_absorption_rate,0.16136410896236217,0.020027244670146205,0.1586088583905177,0.1428571428571428,0.182626325639426,3,"0.1429,0.1586,0.1826"
train,flag_posture_unknown_count,0.0,0.0,0.0,0.0,0.0,3,"0.0000,0.0000,0.0000"
train,flag_posture_unknown_rate,0.0,0.0,0.0,0.0,0.0,3,"0.0000,0.0000,0.0000"
train,flag_within_group_ambiguity_c1_c5_c6_count,3094.6666666666665,24.378952670968726,3104.0,3067.0,3113.0,3,"3067.0000,3104.0000,3113.0000"
train,flag_within_group_ambiguity_c1_c5_c6_rate,0.48263672281139525,0.0038020824502446844,0.4840923268870867,0.4783218964441671,0.485495945102932,3,"0.4783,0.4841,0.4855"
train,level_confident_count,1142.3333333333333,181.0036832037772,1066.0,1012.0,1349.0,3,"1349.0000,1066.0000,1012.0000"
train,level_confident_rate,0.17815554169265954,0.02822889631999021,0.1662507797878976,0.1578290704928259,0.2103867747972551,3,"0.2104,0.1663,0.1578"
train,level_hedged_count,4942.333333333333,187.01425970586664,4945.0,4754.0,5128.0,3,"4754.0000,4945.0000,5128.0000"
train,level_hedged_rate,0.7707943439384488,0.029166291282886274,0.7712102308172177,0.7414223331253899,0.7997504678727386,3,"0.7414,0.7712,0.7998"
train,level_low_count,229.66666666666666,11.930353445448853,226.0,220.0,243.0,3,"220.0000,226.0000,243.0000"
train,level_low_rate,0.03581825743397793,0.0018606290463893972,0.0352464129756706,0.0343106674984404,0.0378976918278228,3,"0.0343,0.0352,0.0379"
train,level_no_call_count,97.66666666666667,73.38483040338332,89.0,29.0,175.0,3,"89.0000,175.0000,29.0000"
train,level_no_call_rate,0.015231856934913664,0.011444920524545085,0.0138802245789145,0.0045227698066126,0.0272925764192139,3,"0.0139,0.0273,0.0045"
train,no_call_count,97.66666666666667,73.38483040338332,89.0,29.0,175.0,3,"89.0000,175.0000,29.0000"
train,no_call_rate,0.015231856934913664,0.011444920524545085,0.0138802245789145,0.0045227698066126,0.0272925764192139,3,"0.0139,0.0273,0.0045"
val,ambiguity_confident_C2_count,268.3333333333333,27.392213005402343,263.0,244.0,298.0,3,"298.0000,263.0000,244.0000"
val,ambiguity_confident_C2_rate,0.18686165273909006,0.019075357246101945,0.1831476323119777,0.1699164345403899,0.2075208913649025,3,"0.2075,0.1831,0.1699"
val,ambiguity_no_call_count,16.666666666666668,14.364307617610162,11.0,6.0,33.0,3,"11.0000,33.0000,6.0000"
val,ambiguity_no_call_rate,0.011606313834726033,0.010002999733711817,0.0076601671309192,0.0041782729805013,0.0229805013927576,3,"0.0077,0.0230,0.0042"
val,ambiguity_pair_c3_c4_count,240.66666666666666,20.502032419575706,252.0,217.0,253.0,3,"217.0000,252.0000,253.0000"
val,ambiguity_pair_c3_c4_rate,0.1675951717734447,0.014277181350679423,0.1754874651810584,0.1511142061281337,0.176183844011142,3,"0.1511,0.1755,0.1762"
val,ambiguity_pair_plus_c2_absorption_count,239.0,19.974984355438178,249.0,216.0,252.0,3,"216.0000,249.0000,252.0000"
val,ambiguity_pair_plus_c2_absorption_rate,0.1664345403899721,0.013910156236377558,0.1733983286908078,0.1504178272980501,0.1754874651810584,3,"0.1504,0.1734,0.1755"
val,ambiguity_uncategorized_count,0.0,0.0,0.0,0.0,0.0,3,"0.0000,0.0000,0.0000"
val,ambiguity_uncategorized_rate,0.0,0.0,0.0,0.0,0.0,3,"0.0000,0.0000,0.0000"
val,ambiguity_within_group_c1_c5_c6_count,671.3333333333334,28.74601421646718,681.0,639.0,694.0,3,"694.0000,639.0000,681.0000"
val,ambiguity_within_group_c1_c5_c6_rate,0.4675023212627669,0.02001811574962895,0.4742339832869081,0.4449860724233983,0.4832869080779944,3,"0.4833,0.4450,0.4742"
val,class_set_size_0_count,16.666666666666668,14.364307617610162,11.0,6.0,33.0,3,"11.0000,33.0000,6.0000"
val,class_set_size_1_count,268.3333333333333,27.392213005402343,263.0,244.0,298.0,3,"298.0000,263.0000,244.0000"
val,class_set_size_2_count,374.6666666666667,5.507570547286102,372.0,371.0,381.0,3,"372.0000,371.0000,381.0000"
val,class_set_size_3_count,776.3333333333334,25.794056162870802,769.0,755.0,805.0,3,"755.0000,769.0000,805.0000"
val,flag_anchor_unreliable_count,77.0,0.0,77.0,77.0,77.0,3,"77.0000,77.0000,77.0000"
val,flag_anchor_unreliable_rate,0.0536211699164345,0.0,0.0536211699164345,0.0536211699164345,0.0536211699164345,3,"0.0536,0.0536,0.0536"
val,flag_confident_C2_count,271.6666666666667,27.934447074057744,266.0,247.0,302.0,3,"302.0000,266.0000,247.0000"
val,flag_confident_C2_rate,0.18918291550603525,0.01945295757246361,0.1852367688022284,0.1720055710306406,0.2103064066852367,3,"0.2103,0.1852,0.1720"
val,flag_low_confidence_no_class_set_count,11.333333333333334,13.79613472438325,6.0,1.0,27.0,3,"6.0000,27.0000,1.0000"
